app_name,developer_name,regulated_entity,source_date,source_url,platform,app_url,raw_app_url,package_id,source_record_no,is_demo
INDmoney,Finzoomers Services Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=in.indwealth,https://play.google.com/store/apps/details?id=in.indwealth&hl=en_IN,in.indwealth,1499,0
INDmoney,Finzoomers Services Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.indmoney.com/,https://www.indmoney.com/,,1500,0
L&T Finance - Personal Loans,L&T Finance Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.ltfinance.com/personal-loan,https://www.ltfinance.com/personal-loan,,1501,0
L&T Finance PLANET  (Servicing app and redirection to Personal Loan web journey),L&T Finance Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/l-t-finance-planet-loan-app/id1612832519,https://apps.apple.com/in/app/l-t-finance-planet-loan-app/id1612832519,,1502,0
L&T Finance PLANET  (Servicing app and redirection to Personal Loan web journey),L&T Finance Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.ltfs.d2c,https://play.google.com/store/apps/details?id=com.ltfs.d2c,com.ltfs.d2c,1503,0
MobiKwik,One MobiKwik Systems Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/mobikwik-bhim-upi-wallet/id600002523,https://apps.apple.com/in/app/mobikwik-bhim-upi-wallet/id600002523,,1504,0
MobiKwik,One MobiKwik Systems Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.mobikwik_new,https://play.google.com/store/apps/details?id=com.mobikwik_new&hl=en_IN&gl=IN&pli=1,com.mobikwik_new,1505,0
Moneycontrol - Markets & News,Moneycontrol Dot Com India Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/moneycontrol-markets-news/id408654600,https://apps.apple.com/in/app/moneycontrol-markets-news/id408654600,,1506,0
Moneycontrolpay,Moneycontrol Dot Com India Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.moneycontrolpay.com/,https://www.moneycontrolpay.com/,,1507,0
Moneycontrol-Share Market News,Moneycontrol Dot Com India Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.divum.MoneyControl,https://play.google.com/store/apps/details?id=com.divum.MoneyControl&hl=en_IN,com.divum.MoneyControl,1508,0
MyMoneyMantra,MyMoneyMantra Fintech Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.mymoneymantra.customer.app,https://play.google.com/store/apps/details?id=com.mymoneymantra.customer.app&hl=en_IN,com.mymoneymantra.customer.app,1509,0
MyMoneyMantra,MyMoneyMantra Fintech Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.mymoneymantra.com/personal-loans,https://www.mymoneymantra.com/personal-loans,,1510,0
MyMoneyMantra: Loans & Cards,MyMoneyMantra Fintech Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/mymoneymantra-loans-cards/id1568452714,https://apps.apple.com/in/app/mymoneymantra-loans-cards/id1568452714,,1511,0
Paisa Bazaar,Paisabazaar Marketing and Consulting Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.paisabazaar,https://play.google.com/store/apps/details?id=com.paisabazaar&hl=en_IN,com.paisabazaar,1512,0
Paisa Bazaar,Paisabazaar Marketing and Consulting Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.paisabazaar.com/personal-loan/,https://www.paisabazaar.com/personal-loan/,,1513,0
Paisabazaar.com,Paisabazaar Marketing and Consulting Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/paisabazaar-com-loans-cards/id1029403201,https://apps.apple.com/in/app/paisabazaar-com-loans-cards/id1029403201,,1514,0
Phonepe,PhonePe Lending Services Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App Store,https://apps.apple.com/in/app/phonepe-secure-payments-app/id1170055821,https://apps.apple.com/in/app/phonepe-secure-payments-app/id1170055821,,1515,0
Phonepe,PhonePe Lending Services Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.phonepe.app,https://play.google.com/store/apps/details?id=com.phonepe.app&hl=en_IN&pli=1,com.phonepe.app,1516,0
Phonepe,PhonePe Lending Services Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Indus App Store,https://play.google.com/store/apps/details?id=com.phonepe.app,https://www.indusappstore.com/apps/finance/phonepe/com.phonepe.app/?page=details&id=com.phonepe.app,com.phonepe.app,1517,0
Super Money,Scapic Innovations Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.flipkart.com/sumo-3p/pl/pages/journey?utm_source=External_Marketing&utm_campaign=LTFS,https://www.flipkart.com/sumo-3p/pl/pages/journey?utm_source=External_Marketing&utm_campaign=LTFS,,1518,0
Upswing,Upswing Financial Technologies Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.upswing.one/,https://www.upswing.one/,,1519,0
Urban Money Partner,Urban Money Private Limited,L&T FINANCE LIMITED (FORMERLY L&T FINANCE HOLDINGS LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.urbanmoney.com/become-a-partner,https://www.urbanmoney.com/become-a-partner,,1520,0
MudraFast Cash-Personal Loan,Self-owned,LUCKY HOLDINGS  PVT.  LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://www.lucky-hold.com,https://www.lucky-hold.com,,1521,0
ShubhLoan-Personal Loan App,Self-owned,LUCKY HOLDINGS  PVT.  LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.shubewzgty.werbfys.rtuca,https://play.google.com/store/apps/details?id=com.shubewzgty.werbfys.rtuca,com.shubewzgty.werbfys.rtuca,1522,0
VegaCash: Personal Loan,Self-owned,LUCKY HOLDINGS  PVT.  LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.vegacash.erscsa.czzditwad,https://play.google.com/store/apps/details?id=com.vegacash.erscsa.czzditwad,com.vegacash.erscsa.czzditwad,1523,0
ezee,ezee.ai(EPIKInDiFi software & solutions private limited. Digital Lending Technology Provider,LULU FINANCIAL SERVICES (INDIA) PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Not available,https://lulufinserv-lend.ezeefin.in,https://lulufinserv-lend.ezeefin.in,,1524,0
Lenditt,Lenditt Innovations & Technologies Pvt. Ltd,MADHUR INSTALMENTS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App Store,https://apps.apple.com/in/app/lenditt-personal-loan-app/id1577363656,https://apps.apple.com/in/app/lenditt-personal-loan-app/id1577363656,,1525,0
Lenditt,Lenditt Innovations & Technologies Pvt. Ltd,MADHUR INSTALMENTS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.fintech.lenditt,https://play.google.com/store/apps/details?id=com.fintech.lenditt&hl=en_IN,com.fintech.lenditt,1526,0
Credit Mines,Self Owned,MAHAN INDUSTRIES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.creditmines,https://play.google.com/store/apps/details?id=com.creditmines&pcampaignid=web_share,com.creditmines,1527,0
Credit Mines,Self Owned,MAHAN INDUSTRIES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://creditmines.com/,https://creditmines.com/,,1528,0
Sabka Loan,MAHASHAKTI FINANCIERS LTD,MAHASHAKTI FINANCIERS LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,"Available on Play Store, App Store and Website",https://www.sabkaloan.com/,https://www.sabkaloan.com/,,1529,0
MAHAUTKARSH SECURITIES & FINANCE PVT. LTD,Roopya Technologies Pvt. Ltd.,MAHAUTKARSH SECURITIES & FINANCE PVT. LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://kishtope.roopya.money/customer/personal_loan/a102c2979ef7039791d2f71ea3a0027537b8259092009f9d731bd22d77e8e55b/3c22939925bcfdb9fcf21a95c6f39a82eb38c67dbbeceb06f61065508f1b667c,https://kishtope.roopya.money/customer/personal_loan/a102c2979ef7039791d2f71ea3a0027537b8259092009f9d731bd22d77e8e55b/3c22939925bcfdb9fcf21a95c6f39a82eb38c67dbbeceb06f61065508f1b667c,,1530,0
MAHAUTKARSH SECURITIES & FINANCE PVT. LTD,self Owned,MAHAUTKARSH SECURITIES & FINANCE PVT. LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Playstore,https://kishtope.com/apply-loan,https://kishtope.com/apply-loan,,1531,0
Credit4Sure Pro,Self-owned,MAHAVIRA FINLEASE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,"Playstore, AppStore, Website",https://play.google.com/store/search?q=Credit4Sure&c=apps&hl=en_IN,https://play.google.com/store/search?q=Credit4Sure&c=apps&hl=en_IN,,1532,0
PlanMate Loan EMI Calculator,Self-owned,MAHAVIRA FINLEASE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Playstore,https://play.google.com/store/apps/details?id=com.planmate.calc,https://play.google.com/store/apps/details?id=com.planmate.calc&hl=en_IN,com.planmate.calc,1533,0
Customer Portal,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://customer.mahindrafinance.com/,https://customer.mahindrafinance.com/,,1534,0
Mahindra Finance,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Store,https://apps.apple.com/in/app/mahindra-finance/id1460356152,https://apps.apple.com/in/app/mahindra-finance/id1460356152,,1535,0
Mahindra Finance: Loans & FD,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store,https://play.google.com/store/apps/details?id=com.mf.app,https://play.google.com/store/apps/details?id=com.mf.app&hl=en_IN,com.mf.app,1536,0
Personal Loan,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Weblink,https://mahindrapl.sodelsolutions.com/salpl_login,https://mahindrapl.sodelsolutions.com/salpl_login,,1537,0
Personal Loan,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Weblink,https://personalloan.mahindrafinance.com/j2/login,https://personalloan.mahindrafinance.com/j2/login,,1538,0
Personal Loan,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Weblink,https://personalloan.mahindrafinance.com/j3/epl_login,https://personalloan.mahindrafinance.com/j3/epl_login,,1539,0
Personal Loan,Self-Owned,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Weblink,https://suvidha.mahindrafinance.com/home/secured/authenticate,https://suvidha.mahindrafinance.com/home/secured/authenticate,,1540,0
1,Self Owned,MANAPPURAM FINANCE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.manappuram.ogl,https://play.google.com/store/apps/details?id=com.manappuram.ogl,com.manappuram.ogl,1541,0
2,Self Owned,MANAPPURAM FINANCE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.mgc.og,https://play.google.com/store/apps/details?id=com.mgc.og,com.mgc.og,1542,0
3,Self Owned,MANAPPURAM FINANCE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.interstellarz.personalloanapp,https://play.google.com/store/apps/details?id=com.interstellarz.personalloanapp,com.interstellarz.personalloanapp,1543,0
4,Self Owned,MANAPPURAM FINANCE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,IOS App Store,https://apps.apple.com/in/app/ogl-main/id6463603398,https://apps.apple.com/in/app/ogl-main/id6463603398,,1544,0
5,Self Owned,MANAPPURAM FINANCE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,IOS App Store,https://apps.apple.com/in/app/manappuram-ogl-lite/id1459343168,https://apps.apple.com/in/app/manappuram-ogl-lite/id1459343168,,1545,0
MCFL Loans,Self-owned,MANGAL CREDIT AND FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store,https://play.google.com/store/apps/details?id=com.mangalgoldloan,https://play.google.com/store/apps/details?id=com.mangalgoldloan,com.mangalgoldloan,1546,0
Manipal Fincap - Loan App,Self Owned,MANIPAL FINCAP PRIVATE LIMITED (EARLIER KNOWN AS SIMPLEPAY FINANCE PRIVATE LIMITED),2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,New App/ NA^,NA,NA,,1547,0
Quikkred Connect,FLUXUSFORGE (Self-owned)),MAPLE MERCANTILE PVT LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store (Quikkred Connect)),https://play.google.com/store/apps/details?id=com.b2bapp.app,https://play.google.com/store/apps/details?id=com.b2bapp.app,com.b2bapp.app,1548,0
?Eduvanz – Quick Education Loan,Eduvanz Financing Privat Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.eduvanzapplication,https://play.google.com/store/apps/details?id=com.eduvanzapplication,com.eduvanzapplication,1549,0
?Eduvanz – Quick Education Loan,Eduvanz Financing Privat Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://eduvanz.com/login,https://eduvanz.com/login,,1550,0
Loantap - Personal Loan App & Ltcash,Loantap Credit product private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://loantap.in/download-app/,https://loantap.in/download-app/,,1551,0
Loantap - Personal Loan App & Ltcash,Loantap Credit product private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Store,https://apps.apple.com/in/app/loantap/id1461444558,https://apps.apple.com/in/app/loantap/id1461444558,,1552,0
Loantap - Personal Loan App & Ltcash,Loantap Credit product private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://loantap.in/partner-web/login/,https://loantap.in/partner-web/login/,,1553,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://apps.apple.com/in/app/easy-personal-loan-kreditbee/id1488736283,https://apps.apple.com/in/app/easy-personal-loan-kreditbee/id1488736283,,1554,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://apps.samsung.com/appquery/appDetail.as?appId=com.kreditbee.android,https://apps.samsung.com/appquery/appDetail.as?appId=com.kreditbee.android,,1555,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://play.google.com/store/apps/details?id=com.kreditbee.android,https://global.app.mi.com/details?lo=IN&la=en_US&id=com.kreditbee.android,com.kreditbee.android,1556,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://indusapp.store/9ip3i05q,https://indusapp.store/9ip3i05q,,1557,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://play.google.com/store/apps/details?id=com.kreditbee.android,https://play.google.com/store/apps/details?id=com.kreditbee.android,com.kreditbee.android,1558,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,oaps://mk/dt?pkg=com.kreditbee.android&style=1,oaps://mk/dt?pkg=com.kreditbee.android&style=1,,1559,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App,https://play.google.com/store/apps/details?id=com.kreditbee.android,vivomarket://details?id=com.kreditbee.android,com.kreditbee.android,1560,0
Kreditbee,Finnovation Tech Solutions Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.kreditbee.in/,https://www.kreditbee.in/,,1561,0
Kissht,OnEMI Technology Solutions Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.fastbanking,https://play.google.com/store/apps/details?id=com.fastbanking&hl=en,com.fastbanking,1562,0
Kissht IOS,OnEMI Technology Solutions Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App store,https://apps.apple.com/in/app/kissht-personal-loan-app/id6752766331,https://apps.apple.com/in/app/kissht-personal-loan-app/id6752766331,,1563,0
Ring,OnEMI Technology Solutions Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.ideopay.user,https://play.google.com/store/apps/details?id=com.ideopay.user,com.ideopay.user,1564,0
Unnatti,Unnatti Finserv Private Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.uinvestment.app.unnatii,https://play.google.com/store/apps/details?id=com.uinvestment.app.unnatii,com.uinvestment.app.unnatii,1565,0
Moneyview,Moneyview Limited,MAS FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Store,https://apps.apple.com/in/app/moneyview-personal-loan-app/id1631481005,https://apps.apple.com/in/app/moneyview-personal-loan-app/id1631481005,,1566,0
